"Taste","Texture","Crust","Temperature","Humidity","BakeTime","Proof1","Proof2","Coating","Oil","Egg","PctLiquid","BakeTemp","DayOfYear"
5,8,8,18.9,31.6,35,2.5,45,0.4,40,0,70,165,49
6,7,7,21.9,26.7,35,1,75,0.5,20,1,70,190,23
6,7,8,20.9,30.3,50,2,15,0.4,40,1,70,177,31
6,8,6,20.1,25.9,50,3,45,0.1,0,2,80,165,6
6,7,7,22.2,32.8,30,2,75,0.1,20,0,80,177,70
5,5,8,24,28.9,40,1,15,0.5,0,1,80,200,76
4,8,7,21.4,30.1,45,3,30,0.3,20,1,70,165,10
8,7,7,20.4,28.4,50,2,15,0.1,40,2,80,177,42
5,9,8,21.1,26.8,40,2.5,15,0.5,40,0,70,190,25
5,8,7,19,33.3,50,1.5,15,0.3,30,0,70,200,29
3,9,9,21.7,29.4,30,2,15,0.5,20,0,60,200,25
5,8,7,20.4,28.2,40,1.5,60,0.3,20,1,80,190,20
6,7,6,21.5,34.1,50,2,15,0.3,20,1,70,177,79
8,6,8,18.3,28.4,40,1,30,0.3,40,2,80,165,11
6,9,8,20.8,29.7,50,1,90,0.1,40,0,80,177,50
8,8,7,23.6,28.4,35,3,30,0.2,20,2,60,200,29
6,7,6,18.1,22.3,30,2.5,30,0.2,40,0,60,190,50
6,8,8,21.9,30.5,40,2,30,0.4,20,2,80,200,83
5,8,7,22.3,28.4,30,3,30,0.1,40,1,80,190,26
9,8,8,18.1,32.8,40,3,15,0.4,40,2,60,200,85
6,9,7,21.8,32.4,50,2,90,0.1,20,1,80,177,3
5,7,9,21.8,29.5,40,2,30,0.3,30,1,80,200,41
5,8,8,21.5,28.4,50,1,90,0.5,0,1,80,177,48
5,7,6,21.1,24.5,45,2,30,0.4,0,0,80,165,45
6,7,8,18.4,28.7,40,1.5,75,0.3,20,0,60,190,20
5,7,8,23.3,30.8,50,2.5,30,0.4,20,0,80,177,86
5,8,6,17.8,34.3,40,1,60,0.2,30,2,70,200,24
9,8,7,23.6,33.6,40,2,75,0.3,40,2,80,165,32
6,6,7,23.8,29.6,35,3,30,0.3,20,1,70,165,12
5,10,8,21.2,30,45,1.5,15,0.3,40,0,70,190,27
4,7,7,18.5,26,35,1,60,0.2,0,1,70,200,83
8,9,7,19.8,33.8,45,1,45,0.1,40,2,80,190,23
7,9,8,20.4,31.5,35,1,75,0.4,30,1,80,177,25
6,7,6,24.1,36.2,50,2,90,0.1,0,1,60,165,45
5,8,6,20.5,26.8,35,2.5,30,0.2,30,1,70,165,9
4,6,8,22.4,26.3,50,1.5,75,0.3,20,0,80,165,76
7,8,8,20.7,34.1,35,3,45,0.4,30,2,60,200,93
7,8,10,23.4,30.3,50,3,45,0.5,40,1,60,177,34
7,8,8,20.7,28.9,50,2,75,0.4,40,0,70,177,39
7,8,9,19.1,29.7,35,1.5,90,0.5,40,0,60,200,65
6,7,8,22.3,26.3,50,1,45,0.5,40,0,80,177,82
6,9,8,21.6,32.2,50,1,90,0.2,40,0,60,190,87
8,6,5,23.2,28,35,1.5,60,0.2,0,2,80,165,8
6,7,7,17.6,25.8,40,1,15,0.5,40,1,60,190,7
7,7,7,22.1,33.6,35,1,90,0.3,20,1,80,177,25
4,8,8,21.8,30.2,35,1,45,0.3,20,1,70,190,60
5,8,9,20.6,29,50,2.5,60,0.5,30,0,70,200,80
8,7,8,25.3,28.8,50,3,75,0.3,30,0,80,177,75
6,7,6,24.3,35,30,2,90,0.1,30,0,70,177,47
7,6,8,17,27.2,45,3,90,0.3,30,1,80,177,54
6,6,7,23.8,29.3,35,1,45,0.3,0,1,70,165,18
7,6,7,16.5,29.8,40,1,30,0.1,0,2,60,190,69
8,7,7,19.9,31.7,30,2.5,90,0.5,20,2,80,177,2
5,8,8,20,25,35,2.5,30,0.5,20,0,80,200,7
10,8,7,23.3,26.5,30,3,75,0.4,30,2,80,190,63
7,7,5,20.3,35.8,45,2.5,30,0.2,20,2,80,200,49
6,7,6,17.6,27.3,30,1.5,15,0.3,0,2,70,165,38
6,8,8,21.7,29,50,1,60,0.4,20,2,80,165,80
5,8,8,21.3,29.3,30,1.5,45,0.5,20,2,60,165,57
5,5,8,18.1,28.8,30,2.5,45,0.5,0,0,70,190,12
7,9,6,21.5,34.1,40,1.5,90,0.1,40,2,60,200,22
6,8,9,22.8,30,45,2,60,0.3,30,2,80,200,58
5,8,6,17.8,36,40,2.5,30,0.3,0,0,60,190,54
8,8,7,21.8,31.8,30,3,30,0.2,40,2,80,200,71
6,6,8,19.7,30,35,1,90,0.4,0,1,60,190,30
4,6,7,22.3,33.6,40,1,45,0.4,0,0,70,165,79
5,9,8,21.9,29.8,45,1,60,0.1,40,2,80,200,68
5,6,8,18.7,28.4,40,1.5,90,0.5,0,1,60,200,21
5,7,8,24.3,28.9,30,1,75,0.4,0,2,80,200,2
4,8,7,21.8,29.3,45,1.5,90,0.3,0,2,80,190,60
4,9,8,24.2,28.8,45,1,30,0.2,30,0,80,177,58
6,8,5,20.1,37.1,30,1.5,45,0.2,20,1,80,165,87
7,8,6,18.8,26.8,30,1.5,90,0.3,40,2,80,165,84
6,8,7,19.6,33.2,30,3,90,0.1,30,1,60,165,90
8,7,7,19.7,34.1,40,3,75,0.3,30,2,60,190,25
6,8,7,20.2,25.6,35,1.5,60,0.5,0,1,70,190,46
6,7,6,16.5,26.9,30,2,45,0.2,30,2,60,165,85
6,7,6,21.6,33.2,45,3,15,0.3,20,2,70,190,32
7,9,8,20.1,28.5,35,2,75,0.5,40,1,70,190,11
7,7,7,17.1,34.8,30,2,30,0.4,30,1,70,165,20
5,8,8,22.3,29.4,50,1.5,60,0.1,40,2,80,177,66
5,8,8,22.8,28.5,30,3,45,0.5,30,0,60,165,19
4,8,7,20,24.9,35,2.5,15,0.4,30,1,80,177,88
7,8,9,20.8,28.8,45,3,45,0.5,20,0,80,165,90
6,9,8,20.7,33.7,40,2,75,0.3,40,0,80,190,75
7,7,7,19.3,30.3,50,3,30,0.3,30,2,60,165,58
5,6,5,17.7,36.1,35,1,60,0.4,0,2,80,177,70
6,9,7,18.6,27.7,30,2.5,15,0.5,20,2,80,200,34
5,6,6,18.5,35.8,35,2.5,60,0.5,0,0,60,177,34
7,8,6,25.1,36.5,40,2.5,75,0.3,40,0,80,177,47
6,9,7,21.8,27.1,30,3,60,0.3,20,1,70,200,85
5,6,7,17.5,27.8,35,1.5,15,0.3,0,1,80,165,28
5,8,7,21.9,29.2,35,2,45,0.1,0,1,60,200,30
6,8,7,15.8,31.9,45,1,75,0.4,0,2,70,200,37
7,8,8,19.4,32,35,2.5,45,0.5,40,1,60,177,35
8,9,7,24.3,27.2,40,2.5,45,0.1,40,1,70,165,19
6,9,7,22.5,24.6,50,2.5,30,0.2,40,1,80,177,62
8,8,7,20.2,34.6,50,1.5,45,0.3,30,2,60,177,67
5,9,8,22.4,31.1,40,2.5,90,0.4,30,0,70,200,67
6,9,6,21.4,23.8,40,1,75,0.2,40,1,80,200,7
9,8,7,22.1,26.3,50,3,60,0.2,30,2,70,190,67
8,8,8,25.1,31,45,2.5,90,0.5,40,1,60,165,72
7,7,6,20,33,35,2.5,15,0.2,20,2,60,165,22
6,7,8,21.5,32.1,45,2.5,90,0.3,40,0,80,177,10
5,8,8,17.8,27.7,50,1.5,45,0.1,40,0,80,190,91
7,8,4,17.7,43.7,30,2.5,60,0.3,40,1,60,190,71
5,8,8,21.5,32.3,45,2.5,60,0.3,20,1,80,200,86
4,7,8,20.5,30.7,40,1,45,0.2,0,1,70,190,75
7,6,8,26.5,26.7,40,3,75,0.5,20,0,60,190,11
3,8,8,21.9,27.8,50,1,15,0.4,30,0,80,190,93
6,7,9,20.8,30.7,30,2.5,15,0.4,30,0,80,200,7
7,8,8,23.4,30.6,35,3,75,0.1,40,1,70,200,67
6,8,7,19.7,32.6,50,1,30,0.1,0,2,80,190,78
6,5,8,19.1,30.7,50,2,30,0.4,0,1,70,190,5
5,7,3,24.2,42.5,40,1,45,0.2,30,2,70,165,47
6,7,8,21.5,28.6,45,2,60,0.1,30,1,60,165,63
5,8,6,22.3,35.4,35,1.5,15,0.1,20,1,80,190,88
7,7,5,18.4,26.4,35,1,75,0.2,20,2,60,165,55
7,7,7,23,28.2,35,1,15,0.4,40,2,70,165,12
6,8,8,19.3,28,45,3,60,0.3,40,0,80,200,62
4,7,6,19.3,31.5,40,1,15,0.1,0,1,70,200,62
6,7,7,23.8,27.8,35,2,75,0.1,0,2,80,190,28
6,8,7,24.1,31.6,45,3,90,0.1,20,1,70,165,65
6,7,7,20.8,31.6,35,2.5,30,0.4,20,1,60,190,72
5,7,5,22.4,23.2,35,1,15,0.3,20,2,70,165,69
4,7,6,19.9,35.3,35,2.5,45,0.3,20,1,60,200,3
8,7,7,19.5,35.9,40,2.5,75,0.5,20,1,60,200,3
6,8,7,18.1,33.4,45,1.5,75,0.4,30,0,80,190,5
7,9,6,19.9,26.3,50,2.5,15,0.3,30,1,80,200,84
8,10,6,20.6,25.6,50,2,75,0.1,40,1,60,177,84
7,8,8,21.4,33.3,45,2.5,75,0.5,20,0,80,190,11
5,8,7,23,27.2,35,2,75,0.1,0,1,80,190,82
7,7,6,19.9,25.6,35,1.5,30,0.2,20,1,60,177,84
7,8,8,19.9,29.6,30,2.5,60,0.1,40,2,80,165,20
5,8,9,22,27.7,35,2,60,0.5,40,1,70,190,81
6,7,8,19.4,29.5,40,3,45,0.2,20,0,80,165,4
6,8,7,19,29.4,35,2,15,0.2,20,2,60,200,33
7,7,9,21.4,31.3,40,3,90,0.5,40,0,70,177,27
6,8,8,20.6,32.1,45,2,30,0.5,30,0,60,165,21
6,8,8,22.3,28.6,35,2.5,30,0.4,30,0,80,190,26
3,8,7,22.2,30.6,30,1.5,30,0.1,0,1,70,200,25
6,8,7,21,31.4,35,2,30,0.4,30,1,70,200,31
6,9,9,20.4,31.6,30,1,75,0.5,40,0,60,177,45
5,9,8,19.8,33.1,45,1,75,0.5,30,1,60,177,60
8,8,7,21.2,27,40,1.5,45,0.5,20,2,60,200,74
7,7,8,21.2,31.3,50,1,45,0.4,30,2,80,165,7
9,7,7,19.5,32,50,1.5,60,0.2,40,1,80,165,87
7,7,7,20.7,34.3,35,3,60,0.1,30,1,70,190,22
7,5,6,18.6,35.9,30,2.5,60,0.5,0,2,70,177,66
6,8,7,20.7,31.1,40,3,75,0.5,20,1,70,200,8
6,8,8,23.3,34,50,3,60,0.5,30,0,60,200,13
6,7,8,19.7,30.7,30,1,60,0.3,0,1,60,200,77
7,7,7,24.7,27.3,30,2.5,75,0.4,40,2,80,177,25
8,7,8,22.3,31.7,50,2.5,90,0.4,40,2,80,165,48
6,7,7,17.9,33.3,50,1.5,90,0.4,30,1,70,190,70
7,7,6,18.8,33.6,35,2.5,45,0.1,30,2,80,165,58
5,8,7,20.5,32.2,45,2,45,0.2,0,2,70,200,7
8,6,8,16.2,30.2,35,3,45,0.5,30,1,70,200,59
6,7,9,23,31.1,40,2.5,90,0.5,0,0,80,200,66
5,8,8,23.3,31.8,35,1,15,0.5,40,1,70,200,91
9,8,6,19.7,36.5,40,1,60,0.3,20,2,80,200,61
6,7,7,18.7,28,45,1,30,0.1,0,1,70,200,8
5,7,6,24.2,34,45,1.5,45,0.2,0,2,60,190,31
5,8,7,22.3,26.8,30,1.5,60,0.3,20,2,70,200,38
6,8,8,23.5,28.6,40,3,30,0.4,30,1,60,165,7
7,8,8,21.9,31.9,40,2.5,30,0.3,40,1,60,200,77
5,8,8,20.3,28.6,40,1,60,0.5,20,0,70,190,79
7,7,6,19.8,25.6,40,2.5,60,0.4,20,2,70,190,36
5,9,8,20.1,28.2,35,1.5,30,0.1,30,0,60,165,5
9,9,7,21.2,26.6,45,2.5,30,0.4,40,2,80,177,69
6,8,9,21.7,30.5,35,2.5,60,0.4,40,0,60,165,1
6,10,8,20.9,27.4,45,2.5,15,0.5,40,1,80,165,77
7,7,6,24.8,23.7,50,3,60,0.5,20,2,80,165,66
6,7,7,19.2,32.5,30,2.5,90,0.4,0,1,70,165,3
7,7,8,18.6,28,30,3,30,0.1,20,2,80,200,53
7,7,8,23.5,30.8,35,2,60,0.5,0,1,60,177,45
6,8,7,21.7,25.6,30,1.5,30,0.4,30,1,60,165,64
8,7,6,22,27.5,30,3,45,0.2,30,2,70,177,53
8,7,8,20.3,28.4,30,2.5,15,0.4,20,1,70,177,24
5,8,7,18.8,32.3,50,3,45,0.4,0,0,60,165,77
7,9,8,21.2,27.9,35,3,75,0.2,40,1,60,190,90
6,6,6,20.6,28,35,2.5,90,0.3,0,1,80,190,75
6,8,7,20.6,31,35,1.5,60,0.2,20,2,60,200,10
4,6,8,22.7,32.1,50,1,90,0.2,0,0,60,165,10
5,6,7,19,28.3,45,3,45,0.3,0,2,70,165,41
7,8,8,19,29.8,35,2.5,30,0.2,40,1,70,190,38
5,8,8,19.3,31.7,50,2,30,0.4,40,1,80,165,45
4,6,9,20.9,29.4,50,2,15,0.5,0,0,60,200,64
6,8,8,26,28.6,50,2,75,0.3,20,2,60,190,5
5,8,8,23.8,27,30,1,15,0.1,40,0,80,177,27
7,9,5,22.8,22.5,50,2,60,0.1,30,2,60,200,41
6,6,8,19.4,31.4,40,1.5,60,0.1,40,2,80,165,57
6,8,9,23.1,29,35,1.5,75,0.3,20,1,60,190,59
5,9,8,19.4,32.2,30,2,90,0.5,0,1,70,190,44
4,7,7,17.9,29.6,40,1,15,0.4,0,2,70,177,28
6,7,7,21.5,28.7,50,1,75,0.1,20,1,70,200,49
9,9,6,17.5,34.3,30,2.5,15,0.3,20,2,70,190,19
7,9,6,20.3,31.8,35,1,30,0.1,0,2,80,177,74
7,8,8,22.2,29.1,50,3,15,0.3,40,1,60,190,1
7,7,8,19.6,30.1,50,1.5,75,0.1,0,0,60,165,14
7,7,6,18.2,27.2,45,1.5,75,0.3,0,2,60,165,58
6,7,7,24.3,35.3,50,3,90,0.5,20,2,70,200,73
6,6,9,16.9,30,40,1.5,60,0.5,40,1,60,177,85
6,8,5,19.6,25.6,50,2.5,15,0.1,40,2,60,190,63
6,7,5,19.9,37,30,3,30,0.2,0,1,70,200,37
8,6,8,23.2,30.6,30,2,60,0.5,20,2,80,177,34
6,8,7,22,29.7,40,3,15,0.2,20,1,70,200,54
7,7,8,18.8,30.5,40,2,60,0.4,30,2,70,200,57
7,8,6,21.8,35.6,40,1.5,75,0.5,30,1,60,165,49
7,8,8,17.3,33.7,50,2.5,75,0.2,40,1,60,200,1
6,7,9,22.4,29.1,45,2,15,0.2,20,0,80,190,51
7,8,8,21.3,28.8,35,3,45,0.5,30,0,80,165,81
7,9,7,19.4,32.8,50,2.5,90,0.4,30,2,60,200,84
7,9,8,22.7,29.9,50,3,75,0.1,40,2,70,165,42
5,6,8,19.5,33.6,45,2.5,45,0.3,30,0,60,200,56
4,6,8,22.6,32.7,40,1.5,75,0.2,0,0,70,200,19
6,7,6,23.1,25.3,30,3,30,0.3,20,1,60,200,24
5,6,8,21.5,29.9,45,1.5,45,0.3,20,2,80,165,38
5,9,8,22.1,30.9,45,2,60,0.1,0,1,80,190,61
7,6,5,19.8,22.5,40,1.5,60,0.2,0,2,80,177,85
5,8,7,20.3,25.4,50,3,30,0.3,20,1,60,200,22
5,5,6,23.5,36.4,45,2,60,0.1,0,0,80,190,12
5,8,7,22,32.5,45,2,45,0.2,20,2,70,177,9
8,7,6,23.8,27.5,35,2.5,45,0.2,0,2,70,190,19
7,8,9,20.3,29,30,3,45,0.5,40,0,80,190,16
9,8,8,20.2,30.1,40,3,75,0.1,40,2,70,190,16
5,8,8,20,27.9,45,2.5,45,0.5,0,0,80,165,70
4,7,6,18.7,26.4,35,1,15,0.3,0,2,60,165,42
7,7,6,22.7,30.8,40,1,60,0.1,0,2,60,165,55
5,6,7,23.6,26.9,45,2,30,0.1,0,2,80,190,36
8,7,5,18.7,22.6,40,2,75,0.3,30,1,60,190,18
5,8,8,21.9,31.8,45,2,90,0.1,40,0,80,177,50
7,7,7,18.2,32.8,30,1,90,0.2,40,2,70,190,90
7,6,7,17.6,32.5,30,3,75,0.5,20,1,80,177,34
6,9,7,19.1,31.7,35,1.5,45,0.4,40,2,80,190,60
6,8,7,22.1,32.6,45,3,30,0.3,20,1,60,165,84
8,9,8,22,32.1,50,3,90,0.5,30,1,80,165,8
7,6,9,21.9,30.2,45,3,30,0.4,0,0,60,200,61
7,8,7,14.8,29.2,45,1.5,45,0.1,20,2,70,165,73
6,8,8,20.5,33.2,35,1,90,0.1,40,0,80,200,66
4,8,9,21.7,28.4,50,1.5,30,0.4,20,0,70,190,88
6,7,7,23.2,31.7,40,1,90,0.1,30,1,60,190,64
5,7,8,19.4,29.9,30,2.5,45,0.2,20,0,70,177,81
6,8,6,23.2,36.1,50,2.5,15,0.1,20,1,60,165,93
7,9,8,20.8,31.8,40,2,30,0.3,40,1,60,165,86
6,8,8,22.4,28.7,30,3,15,0.5,20,1,60,165,21
7,8,7,19.9,26.5,35,1.5,75,0.2,40,0,80,177,58
5,6,6,25.2,33.9,35,2,45,0.4,0,0,60,165,29
7,7,8,19.7,27.9,40,3,75,0.2,40,1,80,200,81
6,7,6,21.9,34.7,45,3,30,0.3,30,0,60,165,69
6,8,8,23.8,28.1,50,1,60,0.4,40,1,80,165,76
7,7,8,21.9,31.3,35,1.5,15,0.4,0,1,80,190,7
5,6,9,18.1,31.6,35,3,60,0.4,20,0,70,200,22
7,8,7,20,29.5,35,1.5,90,0.4,40,2,80,177,86
5,8,9,20.8,31.3,35,2.5,90,0.1,30,0,60,190,34
7,9,7,19.6,25.7,40,3,60,0.2,40,1,60,177,29
5,6,9,17.4,29.9,40,1,90,0.4,40,1,60,190,62
7,8,7,19.7,31,40,1,60,0.1,40,2,80,200,26
7,7,6,20,29.6,30,1.5,45,0.1,20,2,60,177,89
6,7,8,22.4,26.1,50,1,45,0.4,30,0,80,200,64
6,6,7,20.1,30.8,50,1,30,0.1,0,0,70,190,65
8,9,7,20.8,26.5,40,1.5,30,0.5,30,2,60,177,91
7,7,8,17.3,31.4,45,1,90,0.4,30,1,70,177,46
4,8,7,21.7,29.5,35,1,45,0.4,40,2,70,165,30
6,8,8,21,28.3,40,2.5,15,0.1,20,1,70,165,59
6,8,7,21.7,29.5,35,3,15,0.1,0,2,70,200,41
8,6,8,19.7,29.9,35,3,75,0.3,20,1,70,177,40
7,9,5,20.7,23.3,45,2,60,0.4,20,2,70,177,16
6,8,7,21.5,30.3,35,1,75,0.1,0,2,60,177,5
9,8,8,21.5,30.9,35,3,90,0.1,40,2,70,190,24
5,7,7,15.7,27.7,35,3,90,0.2,0,1,80,177,6
7,8,8,21.5,30.2,45,2,45,0.1,40,0,60,165,7
5,7,7,18.8,25.6,50,3,60,0.5,0,1,60,200,38
6,8,8,21.5,28.2,40,2,90,0.3,20,1,70,200,22
6,8,9,21.5,30.8,35,1.5,45,0.3,40,2,60,190,58
9,8,9,23.3,31.8,50,2.5,90,0.3,40,2,60,190,79
7,7,7,22.7,31.7,40,2.5,15,0.2,20,2,80,177,7
5,7,8,22.8,30.9,50,2,60,0.3,0,2,70,200,93
7,7,7,22.5,28.3,40,2,45,0.1,40,1,60,177,22
5,9,7,21.8,29.5,45,2.5,90,0.3,0,2,60,177,21
5,8,7,21.9,32.1,40,1,30,0.3,30,2,70,177,31
3,5,7,18.1,27.9,30,1.5,45,0.1,0,1,80,190,81
6,8,8,23.9,27.7,50,1.5,45,0.1,40,1,80,177,74
7,7,5,19.2,23.3,40,3,30,0.2,30,2,70,177,5
5,7,8,19.7,29.1,30,2.5,75,0.3,0,2,70,177,24
6,7,8,20.7,30.5,40,2,60,0.2,30,1,80,165,22
6,6,6,22,33.1,35,1.5,60,0.3,0,2,70,190,31
6,6,8,16.2,30.1,30,1,15,0.3,20,1,80,165,26
5,8,5,23,38.2,40,2,75,0.3,0,0,80,165,47
7,8,6,20.4,25.8,30,2,45,0.1,30,2,60,190,38
5,7,9,20,26.6,50,2.5,60,0.5,30,0,60,190,21
5,9,7,19.7,30.9,35,2,15,0.1,40,1,60,165,61
5,9,8,20.2,31.2,30,1,90,0.4,30,0,80,177,90
3,8,6,25.8,37.2,35,1.5,45,0.3,0,0,60,190,47
6,9,6,22.8,26.4,50,1,60,0.4,20,2,80,177,27
6,8,7,24,23.1,35,2.5,60,0.5,30,0,60,190,9
6,8,7,21,31,45,2,75,0.1,30,1,60,190,74
5,7,7,22.6,29.2,40,3,75,0.3,0,2,60,177,73
5,8,7,18.3,31.1,30,1.5,30,0.3,40,2,70,165,76
4,8,8,21.1,31.2,45,3,15,0.2,0,1,60,190,22
7,7,8,19.5,26,50,3,15,0.3,40,0,60,190,41
5,7,9,18.3,29.8,45,2,30,0.2,30,0,60,200,59
6,7,6,20.1,24.4,30,3,30,0.5,0,1,70,200,23
7,8,7,17.5,26.1,50,2,75,0.1,40,2,80,190,77
7,8,7,21,27.4,50,1,30,0.2,40,2,60,177,13
8,8,8,20.6,26.6,30,2,75,0.2,40,0,60,177,48
5,9,8,21.9,28.4,40,1,75,0.3,40,1,80,200,51
7,9,8,20.6,33.9,30,3,45,0.5,20,2,70,177,9
5,6,8,17.6,30,45,2,15,0.1,0,0,70,200,1
5,8,7,20.7,31.8,35,3,45,0.1,20,1,80,165,37
7,8,7,21.3,33.5,30,1.5,75,0.2,30,1,80,177,34
6,8,7,23.5,34.4,40,1.5,45,0.4,30,0,70,165,92
7,8,9,21,30.8,45,1.5,75,0.4,30,1,70,177,20
6,7,7,17.3,24.1,45,3,15,0.3,30,2,70,190,50
5,7,8,21.7,27.7,50,2.5,75,0.3,30,2,80,177,80
8,8,8,20.1,30.8,40,2.5,90,0.5,40,1,70,177,43
5,8,6,20.1,25.4,40,2.5,45,0.4,30,2,60,165,91
6,10,7,20.8,33.1,45,2.5,15,0.5,30,2,60,177,2
7,8,6,23.4,33.5,35,2.5,15,0.1,20,2,60,190,51
6,8,8,22.3,32.3,45,3,90,0.5,30,0,60,200,88
8,9,7,21.8,24.6,35,2.5,45,0.2,30,0,70,190,51
5,8,7,21.4,30.1,30,2,45,0.1,0,2,60,200,26
7,8,8,20.9,32.5,50,2.5,75,0.4,20,0,70,177,26
7,8,6,25.6,34.9,45,2.5,60,0.5,40,2,70,177,47
3,8,7,22.2,33.5,40,2,75,0.1,20,0,60,165,33
5,8,9,20.3,31.1,35,2.5,45,0.4,40,0,70,177,5
5,9,6,21.9,33.4,45,1.5,15,0.1,30,2,60,200,39
5,5,8,21.5,32.7,35,1,75,0.3,0,1,60,165,21
5,8,7,20.7,30.5,50,2,15,0.4,20,2,60,165,43
7,7,7,21.4,27.9,35,1.5,30,0.4,30,2,80,200,90
7,7,6,20.9,25.8,40,3,75,0.3,30,2,70,165,48
7,7,7,24.3,28.6,50,2.5,15,0.1,0,2,80,200,38
5,7,8,20.7,30.4,45,2,75,0.2,0,1,60,190,35
6,8,7,20.5,27,45,1,45,0.3,30,2,60,190,19
6,7,7,19.4,27.6,30,1,75,0.4,0,2,70,200,37
7,8,7,21.5,33.5,30,2.5,30,0.5,30,2,70,200,87
6,6,7,23.6,29.8,35,3,45,0.3,0,1,70,190,77
8,6,8,24.6,31.2,45,3,90,0.1,20,1,60,177,57
5,8,8,19.8,33.2,40,2.5,30,0.4,20,0,80,177,18
8,8,8,21.4,33.9,40,3,75,0.2,40,0,60,190,25
6,8,6,22.6,27.2,30,2,15,0.1,0,1,70,165,92
7,8,8,18.8,32.3,40,1,90,0.2,0,1,70,190,76
6,6,7,25.2,34.7,35,1,45,0.5,20,2,60,165,12
7,8,7,20.7,31.1,50,3,45,0.2,30,2,70,165,12
6,6,7,19.5,27.5,35,2.5,75,0.3,20,1,60,165,54
6,6,6,26.3,29.2,50,1.5,45,0.1,30,1,60,177,36
6,10,8,20.9,28.3,45,2,75,0.1,30,0,60,190,76
5,9,8,20.4,29.4,30,3,45,0.4,20,0,70,177,91
6,7,8,21.3,28.7,40,3,60,0.3,0,0,80,165,22
6,8,6,22.5,36.1,35,3,30,0.4,20,0,60,177,32
5,8,6,21.2,32.8,35,2.5,75,0.4,20,1,60,165,55
7,8,9,19.9,28.7,40,1.5,90,0.3,30,1,80,190,3
6,8,6,22.9,24.6,50,1.5,15,0.2,40,2,70,190,24
4,7,8,19.4,29.1,35,1,75,0.3,40,0,80,190,72
5,8,9,23,30.1,30,3,30,0.3,20,1,70,190,40
5,9,7,22,34.8,45,2,30,0.5,30,2,80,165,69
6,9,7,18.5,31.1,30,2,45,0.3,30,2,60,200,90
6,8,6,22.9,33.9,40,3,75,0.1,0,2,80,177,2
7,8,7,21.4,34.5,50,1,75,0.2,30,0,80,177,3
5,7,7,20.9,27.5,35,1,45,0.3,0,2,80,200,86
7,7,6,20.2,34.1,30,2.5,15,0.2,0,2,70,177,3
4,6,6,20.9,32.8,50,1,15,0.3,0,1,80,177,7
6,7,8,24.4,27.9,45,1.5,15,0.1,40,0,70,190,86
6,6,7,24.6,27.4,30,1,75,0.3,40,0,70,165,11
6,6,8,17.2,30.4,50,1.5,90,0.2,40,1,70,177,87
6,9,8,24.1,27.7,35,1.5,90,0.3,30,1,60,200,86
6,8,8,19.7,29.8,40,1.5,75,0.2,20,0,70,200,3
6,9,7,18.5,31.2,30,1.5,15,0.2,30,1,70,200,87
5,7,8,25.2,29.5,40,1.5,15,0.2,30,1,70,177,87
7,8,7,21.6,24.8,50,1.5,45,0.4,0,2,60,190,56
5,8,7,20.3,29.6,35,2,45,0.3,0,2,70,190,70
7,8,8,20.9,27.4,30,2.5,75,0.5,40,0,60,200,11
6,8,7,23.2,30.6,45,1.5,45,0.2,20,2,60,177,83
6,8,7,22,28.9,50,2,60,0.3,0,2,80,165,82
5,8,8,21.3,29.8,45,3,45,0.1,0,0,80,200,66
7,7,7,18,27.2,35,3,90,0.1,0,2,60,190,75
8,9,7,20.4,29.1,35,3,75,0.1,40,2,70,190,77
6,8,7,20.7,33.5,50,2,75,0.5,0,1,60,165,73
7,8,7,19.2,29.3,45,2,75,0.3,30,2,60,165,44
6,7,8,21,30.2,35,2,15,0.4,0,1,60,200,52
4,9,9,20,30.1,40,1.5,75,0.4,20,1,70,200,42
5,6,8,18.3,29.7,40,3,60,0.3,30,1,60,190,19
7,7,7,22.8,31.9,30,1.5,60,0.4,0,2,60,200,18
9,9,9,20.6,29.2,50,3,30,0.2,30,1,70,200,61
7,6,8,19.9,28.2,35,1,45,0.5,40,2,70,200,72
5,7,7,19.8,32.6,40,1,30,0.1,30,0,70,190,92
7,8,9,19.7,30.3,35,3,45,0.4,40,1,80,190,18
7,7,8,18.2,27.4,50,2,75,0.2,40,1,60,177,78
5,7,7,22.2,32.1,35,1,75,0.3,0,1,80,177,39
5,8,6,23,28.3,35,1,15,0.2,40,2,80,177,64
5,7,6,24.6,32.9,30,3,15,0.1,0,1,70,165,8
8,8,8,17,28.6,30,1.5,75,0.5,20,2,60,200,35
6,7,7,19.4,24.3,35,2.5,60,0.1,20,2,80,165,80
6,6,7,23.6,28.4,50,2,15,0.5,20,2,80,190,6
3,5,10,26.3,30.1,40,2,15,0.3,0,0,70,190,92
7,6,9,18,29.8,35,3,60,0.4,20,2,80,177,13
9,9,7,24.4,26,50,2.5,75,0.5,40,2,80,177,4
5,6,8,19.8,31.2,40,1,90,0.2,0,0,80,200,60
7,9,8,20.3,31.5,40,1,45,0.4,40,1,70,190,68
6,8,8,21.8,31.3,30,2,60,0.4,30,2,80,177,14
7,6,7,23.5,32.1,35,1,90,0.1,30,2,70,200,57
8,7,9,22,32.2,50,3,30,0.3,40,0,60,190,12
6,8,8,22.2,29.6,50,1.5,30,0.4,40,2,70,190,69
5,7,8,18,30.3,45,3,75,0.2,0,0,70,177,11
